field1,SeriousDlqin2yrs,RevolvingUtilizationOfUnsecuredLines,age,NumberOfTime30-59DaysPastDueNotWorse,DebtRatio,MonthlyIncome,NumberOfOpenCreditLinesAndLoans,NumberOfTimes90DaysLate,NumberRealEstateLoansOrLines,NumberOfTime60-89DaysPastDueNotWorse,NumberOfDependents,NumberOfTimeTotalDelay,isOld,SeriousDlqin2yrs.1,confidence,0 probability,1 probability,my_predict,confusion
57438,0,0.027689361000000003,57,0,248.0,0,12,0,0,0,0,0,False,0,0.98226,0.98792,0.01208,0,TN
57447,0,0.236587804,24,0,0.025578563,820,3,0,0,0,0,0,False,0,0.97652,0.9842,0.0158,0,TN
57459,0,0.9999999,51,0,0.291961072,7500,7,0,2,0,2,0,False,0,0.94,0.9548200000000001,0.04518,0,TN
57463,0,0.05039888,51,0,0.488251175,10000,3,0,1,0,1,0,False,0,0.98441,0.9902700000000001,0.009729999999999999,0,TN
57469,0,0.160777002,47,0,0.386754967,1509,7,0,0,0,3,0,False,0,0.9565299999999999,0.97311,0.026889999999999997,0,TN
57483,0,0.9999999,68,0,0.480561555,8333,6,0,2,0,1,0,False,0,0.95667,0.9716299999999999,0.02837,0,TN
57484,0,0.127917686,75,0,1.114661654,531,10,0,1,0,0,0,True,0,0.99139,0.9943200000000001,0.005679999999999999,0,TN
57494,0,0.323899307,69,0,0.174896845,7512,4,0,1,0,1,0,False,0,0.9725299999999999,0.9808399999999999,0.01916,0,TN
57499,1,0.9999999,25,98,0.0,2200,0,98,0,98,0,294,False,1,0.58532,0.37413,0.6258699999999999,1,TP
57504,0,0.002899952,61,0,3984.0,0,11,0,2,0,0,0,False,0,0.9888299999999999,0.9929899999999999,0.00701,0,TN
57506,0,0.047550819,46,0,0.548272808,5644,15,0,2,0,2,0,False,0,0.9758399999999999,0.98249,0.017509999999999998,0,TN
57508,0,0.00399981,85,0,7.0,0,9,0,0,0,0,0,True,0,0.99087,0.99384,0.0061600000000000005,0,TN
57512,0,0.669708356,51,1,0.354309008,17416,11,0,3,0,0,1,False,0,0.85762,0.8859,0.1141,0,TN
57513,0,0.4611390070000001,38,0,0.411945655,3900,7,0,1,0,2,0,False,0,0.96115,0.9733200000000001,0.026680000000000002,0,TN
57520,0,0.053961608,75,0,0.192885829,8714,8,0,1,0,1,0,True,0,0.9942200000000001,0.9967600000000001,0.00324,0,TN
57524,0,0.03945034,37,0,0.339960239,7041,4,0,2,0,0,0,False,0,0.98013,0.98601,0.01399,0,TN
57534,0,0.239156407,37,0,0.246600906,3750,6,0,1,0,0,0,False,0,0.9765,0.98339,0.01661,0,TN
57538,0,0.0,48,0,0.013128561,8073,3,0,0,0,1,0,False,0,0.97969,0.9864200000000001,0.013590000000000001,0,TN
57541,1,0.9999999,44,0,0.0,4400,0,0,0,0,3,0,False,0,0.8350299999999999,0.86277,0.13723,0,FN
57550,0,0.291748012,46,0,1290.0,0,4,0,1,0,0,0,False,0,0.9878399999999999,0.99369,0.0063100000000000005,0,TN
57559,0,0.116159131,49,0,0.250318124,5500,9,0,2,0,0,0,False,0,0.97869,0.9859,0.0141,0,TN
57574,0,0.878400524,43,0,0.02763893,3400,7,0,0,0,4,0,False,0,0.8105100000000001,0.86177,0.13823,0,TN
57581,0,0.392692031,57,1,0.492522094,5883,11,0,1,0,1,1,False,0,0.92424,0.94214,0.05786,0,TN
57585,0,0.102002601,70,0,0.300199943,3500,17,0,1,0,0,0,False,0,0.97452,0.98587,0.014130000000000002,0,TN
57586,0,0.000978387,84,0,0.000239981,4166,10,0,0,0,0,0,True,0,0.9896799999999999,0.9930899999999999,0.0069099999999999995,0,TN
57587,0,0.011640004,65,0,0.256584234,11200,7,0,2,0,0,0,False,0,0.9865,0.9915200000000001,0.00848,0,TN
57590,0,0.287064812,27,0,264.0,0,4,0,0,0,0,0,False,0,0.98814,0.9938799999999999,0.0061200000000000004,0,TN
57598,0,0.038125341,68,0,0.5018089729999999,11055,12,0,4,0,0,0,False,0,0.9546100000000001,0.97225,0.02775,0,TN
57599,0,0.335332933,30,0,0.237561317,4280,3,0,1,0,0,0,False,0,0.9665600000000001,0.97675,0.02326,0,TN
57605,0,0.00159996,93,0,0.000190458,10500,10,0,0,0,0,0,True,0,0.98911,0.99359,0.006409999999999999,0,TN
57612,0,0.669204786,52,0,0.968010663,3000,13,0,1,0,1,0,False,0,0.9001,0.9234,0.0766,0,TN
57613,0,0.805734075,48,0,0.664075514,1800,10,0,0,0,0,0,False,0,0.89512,0.91556,0.08444,0,TN
57615,0,0.56489921,63,2,929.0,0,11,0,0,1,0,3,False,0,0.76108,0.7900699999999999,0.20993,0,TN
57618,0,0.005349911,59,0,0.208146873,8714,7,0,1,0,4,0,False,0,0.98746,0.9921200000000001,0.00788,0,TN
57619,0,0.11360799,22,0,2.0,0,1,0,0,0,0,0,False,0,0.96767,0.97962,0.020380000000000002,0,TN
57622,0,0.028332546,61,0,0.321011673,5139,9,0,2,0,0,0,False,0,0.97598,0.9837799999999999,0.01622,0,TN
57626,0,0.683296495,67,0,0.5664180289999999,6300,9,0,1,0,0,0,False,0,0.9540299999999999,0.9679700000000001,0.03203,0,TN
57631,0,0.738951435,54,1,1.149452642,2100,14,0,1,0,2,1,False,0,0.82532,0.85249,0.14751,0,TN
57633,0,0.9999999,43,0,0.0,2298,1,0,0,0,3,0,False,0,0.8228700000000001,0.8559,0.1441,0,TN
57642,0,0.0,32,0,0.200987197,6482,3,0,1,0,1,0,False,0,0.9821,0.98759,0.01241,0,TN
57646,0,0.5975221239999999,58,0,1181.0,0,5,0,1,0,0,0,False,0,0.9688200000000001,0.97939,0.02062,0,TN
57650,0,0.0,56,0,0.026854585,10500,7,0,0,0,0,0,False,0,0.98244,0.9882799999999999,0.01172,0,TN
57666,0,0.5774920929999999,30,1,0.285428643,4000,8,0,0,0,1,1,False,0,0.88766,0.91095,0.08905,0,TN
57669,0,0.5814410289999999,63,0,0.450213561,7491,7,0,2,0,0,0,False,0,0.9578200000000001,0.97125,0.02875,0,TN
57676,0,0.00980247,42,1,0.321595766,9825,9,0,2,0,0,1,False,0,0.95686,0.97021,0.029789999999999997,0,TN
57681,0,0.188671578,35,0,0.400868472,8750,6,0,2,0,1,0,False,0,0.9830899999999999,0.98955,0.01045,0,TN
57682,0,0.082849743,49,0,1205.0,0,9,0,1,0,0,0,False,0,0.9887299999999999,0.9930700000000001,0.0069299999999999995,0,TN
57684,0,0.033098345,29,0,0.8336665329999999,2500,3,0,1,0,0,0,False,0,0.9813299999999999,0.98829,0.01172,0,TN
57691,0,0.168785839,43,0,0.488111206,8200,11,0,2,0,0,0,False,0,0.9675299999999999,0.9774799999999999,0.02252,0,TN
57711,0,0.032205006,59,0,1459.0,0,9,0,1,0,0,0,False,0,0.98867,0.9928,0.0072,0,TN
57716,0,0.747457433,58,0,0.45974359,3899,10,0,1,0,2,0,False,0,0.92294,0.9395399999999999,0.06046,0,TN
57720,0,0.9999999,58,0,0.310796074,1833,1,0,0,0,0,0,False,0,0.8915299999999999,0.9126799999999999,0.08732000000000001,0,TN
57725,0,0.389288969,60,0,0.3932507670000001,8800,17,0,3,0,0,0,False,0,0.9546600000000001,0.96695,0.03305,0,TN
57735,0,0.307794186,55,0,0.252610531,4500,11,0,0,0,1,0,False,0,0.95185,0.9682700000000001,0.03173,0,TN
57740,0,0.244636872,64,0,3114.0,0,14,0,1,0,0,0,False,0,0.9854799999999999,0.9915700000000001,0.00843,0,TN
57741,0,0.021999154,53,0,3.4110437360000003,7750,8,0,0,0,0,0,False,0,0.97815,0.98554,0.014459999999999999,0,TN
57742,0,0.157982047,53,1,0.416101622,11650,16,0,4,0,2,1,False,0,0.8562299999999999,0.89399,0.10601,0,TN
57757,1,0.804859529,67,3,0.202059394,6700,8,0,0,0,0,3,False,0,0.65437,0.69087,0.30913,1,TP
57763,1,0.052535903,30,0,349.0,0,10,0,0,0,1,0,False,0,0.97172,0.97985,0.02015,0,FN
57764,0,0.000490643,54,0,657.0,0,7,0,2,0,0,0,False,0,0.98388,0.9892,0.0108,0,TN
57769,0,0.112146003,74,0,0.261498567,7326,11,0,1,0,1,0,True,0,0.99125,0.9942799999999999,0.00572,0,TN
57771,0,0.710578945,59,0,0.359726511,4533,14,0,0,0,0,0,False,0,0.89812,0.91989,0.08011,0,TN
57778,0,0.125154267,49,0,0.235342692,6054,6,0,1,0,3,0,False,0,0.96906,0.98154,0.01846,0,TN
57779,0,0.972501375,35,1,0.416398714,4975,6,0,1,0,1,1,False,0,0.7821899999999999,0.80879,0.19121,0,TN
57780,0,0.9999999,26,0,0.0,0,0,2,0,0,0,2,False,0,0.6229899999999999,0.65868,0.34131999999999996,1,FP
57784,0,0.769784584,44,0,0.159061989,5500,8,0,0,0,2,0,False,0,0.9083200000000001,0.9275,0.0725,0,TN
57793,0,0.015134726,72,1,766.0,0,10,0,1,0,0,1,True,0,0.96067,0.9726299999999999,0.02737,0,TN
57802,0,0.23029604,25,1,0.007248188000000002,4000,2,0,0,0,0,1,False,0,0.8628299999999999,0.9013700000000001,0.09863,0,TN
57803,0,0.054432416,68,0,0.162174579,6529,4,0,1,0,0,0,False,0,0.9941,0.9965200000000001,0.0034799999999999996,0,TN
57810,0,0.232369418,59,0,2506.0,0,16,0,1,0,0,0,False,0,0.98444,0.99092,0.00908,0,TN
57812,0,0.97049592,61,0,0.170324846,3416,8,0,0,0,0,0,False,0,0.91355,0.9324399999999999,0.06756000000000001,0,TN
57816,0,0.007785158,53,0,0.001382488,2169,2,0,0,0,0,0,False,0,0.98135,0.9879899999999999,0.01201,0,TN
57817,0,0.280677172,63,0,0.235191827,9200,14,0,0,0,0,0,False,0,0.9792200000000001,0.98592,0.01409,0,TN
57818,0,0.19014208,35,1,0.128348661,2500,10,1,0,0,2,2,False,0,0.69492,0.7308399999999999,0.26916,0,TN
57831,0,0.9999999,50,2,0.37616996,6730,6,2,1,1,1,5,False,1,0.5813699999999999,0.38244,0.61756,1,FP
57837,0,0.114987053,62,0,1841.0,0,5,0,1,0,2,0,False,0,0.98921,0.9932200000000001,0.00678,0,TN
57838,0,0.248974611,51,0,0.28367860100000003,8350,4,0,1,0,2,0,False,0,0.98449,0.9893200000000001,0.01068,0,TN
57856,0,0.123539839,35,0,0.531804486,5973,6,0,1,0,1,0,False,0,0.97734,0.98403,0.01598,0,TN
57859,0,0.01189612,75,0,0.009942334,5028,12,0,1,0,0,0,True,0,0.99282,0.99515,0.00485,0,TN
57864,0,0.221641831,45,0,0.504238823,13800,14,0,6,0,0,0,False,0,0.8996799999999999,0.9235700000000001,0.07643,0,TN
57867,0,0.160384182,47,0,0.273755344,7250,10,0,2,0,0,0,False,0,0.9738600000000001,0.98239,0.01761,0,TN
57869,0,0.369166939,68,0,0.390805999,8200,16,0,1,0,0,0,False,0,0.96499,0.97629,0.02371,0,TN
57877,0,0.28919842100000004,64,2,0.162359122,11800,12,0,1,0,0,2,False,0,0.87336,0.8973,0.1027,0,TN
57879,0,0.073661756,58,0,902.0,0,5,0,1,0,0,0,False,0,0.98759,0.99185,0.00815,0,TN
57882,0,0.229297234,40,0,2.295587011,1200,10,0,1,0,2,0,False,0,0.94135,0.95906,0.04094,0,TN
57884,0,0.15826991,45,0,3091.0,0,9,0,2,0,0,0,False,0,0.97755,0.9878399999999999,0.012159999999999999,0,TN
57886,0,0.065413487,65,0,0.470859097,7600,13,0,2,0,0,0,False,0,0.9835,0.9893299999999999,0.01067,0,TN
57899,0,0.009337383,62,0,6524.0,0,10,0,3,0,0,0,False,0,0.9797,0.9858600000000001,0.01414,0,TN
57901,0,0.9999999,49,2,0.0,1560,1,1,0,2,0,5,False,1,0.5564899999999999,0.40078,0.59922,1,FP
57905,0,0.00884164,37,1,0.4422840770000001,4885,8,0,2,0,0,1,False,0,0.9560700000000001,0.97039,0.02961,0,TN
57909,0,0.242714289,44,0,0.498565691,10457,10,0,1,0,2,0,False,0,0.97254,0.9813799999999999,0.018619999999999998,0,TN
57913,0,0.9999999,39,0,0.6194300110000001,6350,5,0,3,0,3,0,False,0,0.87939,0.90638,0.09362000000000001,0,TN
57914,0,0.034080639,70,0,0.302339532,5000,8,0,1,0,0,0,False,0,0.9939899999999999,0.9961899999999999,0.00381,0,TN
57920,0,0.34362397100000003,50,0,4733.0,0,10,0,2,0,0,0,False,0,0.97682,0.9865299999999999,0.01347,0,TN
57926,0,0.014725934,62,0,0.309948342,6000,4,0,2,0,0,0,False,0,0.9832700000000001,0.98913,0.01087,0,TN
57928,0,0.200990429,43,0,0.273460796,5700,3,0,1,0,1,0,False,0,0.9791799999999999,0.9855299999999999,0.014469999999999998,0,TN
57935,0,0.73273707,48,1,0.505828271,6090,8,0,3,0,0,1,False,0,0.8296600000000001,0.85345,0.14655,0,TN
57938,0,0.159936026,30,2,0.535100638,4073,7,0,1,0,2,2,False,0,0.85972,0.88375,0.11625,0,TN
57941,0,0.060513223,65,0,0.106973874,14582,5,0,1,0,3,0,False,0,0.98739,0.9920700000000001,0.00793,0,TN
57943,0,0.0,61,0,916.0,0,6,0,2,0,0,0,False,0,0.9888600000000001,0.99275,0.00725,0,TN
57945,0,0.0,30,0,0.000299985,20000,8,0,0,0,0,0,False,0,0.98077,0.98839,0.011609999999999999,0,TN
57950,0,0.240585441,46,3,0.184969172,6000,14,0,0,0,0,3,False,0,0.78455,0.81103,0.18897,0,TN
57955,0,0.9999999,38,2,671.0,1,5,0,1,3,2,5,False,0,0.50788,0.5565899999999999,0.44341,1,FP
57958,0,0.050574121,68,0,0.371926046,5570,10,0,1,0,0,0,False,0,0.9923700000000001,0.9953,0.0047,0,TN
57976,0,0.115234555,62,1,0.35737751700000003,7000,11,0,3,0,0,1,False,0,0.94471,0.96426,0.03575,0,TN
57979,0,0.97910209,68,0,0.416656864,8500,11,0,2,0,0,0,False,0,0.94111,0.95852,0.04148,0,TN
57984,0,0.0,30,0,0.464682363,2250,9,0,1,0,0,0,False,0,0.97173,0.97959,0.02041,0,TN
57988,0,0.039663612,42,0,0.220889094,6500,11,0,2,0,2,0,False,0,0.97635,0.98355,0.01645,0,TN
57997,0,0.420762256,67,0,0.701481617,5466,11,0,2,0,0,0,False,0,0.9580799999999999,0.96986,0.030139999999999997,0,TN
57999,0,0.9999999,27,0,326.0,0,1,0,0,0,0,0,False,0,0.88126,0.9032,0.0968,0,TN
58002,0,0.004239887,90,0,4.0,0,3,0,0,0,0,0,True,0,0.99229,0.99534,0.00466,0,TN
58007,0,0.265934412,52,0,0.606469689,3925,6,0,1,0,1,0,False,0,0.9716100000000001,0.98093,0.01907,0,TN
58010,0,0.004549691,34,0,0.4709511220000001,14750,15,0,3,0,3,0,False,0,0.9534299999999999,0.9657899999999999,0.034210000000000004,0,TN
58028,0,0.298449709,61,0,0.36342998,15416,20,0,1,0,0,0,False,0,0.961,0.97429,0.025710000000000004,0,TN
58029,0,0.691202034,53,0,0.438815351,10500,14,0,2,0,0,0,False,0,0.90455,0.9238200000000001,0.07618,0,TN
58030,0,1.372093023,48,1,12.0,0,2,1,0,1,0,3,False,1,0.51859,0.42671000000000003,0.57329,1,FP
58036,0,0.120418348,44,0,0.387820027,6600,15,0,3,0,2,0,False,0,0.9612200000000001,0.9722700000000001,0.02773,0,TN
58039,0,0.0,49,1,0.546400952,3361,6,0,0,0,3,1,False,0,0.93721,0.95576,0.044239999999999995,0,TN
58041,0,0.353686175,33,2,0.455693743,5145,8,0,1,0,0,2,False,0,0.8515,0.8752700000000001,0.12473,0,TN
58044,0,0.000965451,78,0,1568.0,0,4,0,1,0,0,0,True,0,0.9930899999999999,0.9957299999999999,0.00427,0,TN
58045,0,1.014394242,36,1,0.320671731,2500,5,0,0,0,1,1,False,0,0.67642,0.7299,0.2701,1,FP
58046,0,0.006633335,68,0,4.0,0,6,0,0,0,0,0,False,0,0.9927,0.9955700000000001,0.0044399999999999995,0,TN
58047,0,0.273496482,56,0,0.365849448,5791,21,0,2,0,1,0,False,0,0.9656899999999999,0.97555,0.02445,0,TN
58048,0,0.000343837,63,0,3483.0,0,21,0,2,0,0,0,False,0,0.9812700000000001,0.9877299999999999,0.01227,0,TN
58049,0,0.050047498,66,0,0.238832546,12916,5,0,3,0,1,0,False,0,0.98285,0.98934,0.01066,0,TN
58067,0,0.183363327,29,0,1269.0,0,2,0,1,0,0,0,False,0,0.9873200000000001,0.9929899999999999,0.00701,0,TN
58073,0,0.061120095,85,0,0.218125278,2250,9,0,0,0,0,0,True,0,0.99054,0.9936,0.0064,0,TN
58079,0,0.020374491,59,0,0.249218848,8000,5,0,1,0,2,0,False,0,0.9867,0.9916299999999999,0.00837,0,TN
58084,0,0.224198272,48,0,0.322534197,4166,6,0,1,0,2,0,False,0,0.96964,0.9782299999999999,0.021769999999999998,0,TN
58086,0,0.056888145,56,0,0.317038485,11250,9,0,2,0,1,0,False,0,0.98665,0.9914,0.0086,0,TN
58087,0,0.208992057,65,0,0.922415517,5000,7,0,2,0,0,0,False,0,0.96645,0.98039,0.01961,0,TN
58094,0,0.313063643,61,0,0.37793701,6000,14,0,1,0,0,0,False,0,0.95494,0.96747,0.03253,0,TN
58095,0,0.144839056,35,0,3624.0,0,9,0,1,0,0,0,False,0,0.9761200000000001,0.98572,0.014280000000000001,0,TN
58097,0,0.140765195,47,0,0.311484516,7200,20,0,1,0,1,0,False,0,0.96339,0.97616,0.02384,0,TN
58100,0,0.13085476599999998,43,0,0.230982232,13000,12,0,2,0,3,0,False,0,0.98301,0.9886799999999999,0.01132,0,TN
58102,0,0.000631058,53,0,0.324418895,4000,12,0,2,0,0,0,False,0,0.9812700000000001,0.98785,0.01215,0,TN
58112,0,0.240528392,35,0,0.168548842,7083,5,0,1,0,0,0,False,0,0.9851,0.99074,0.00926,0,TN
58117,0,0.989006987,62,3,0.466096116,6075,14,0,1,0,1,3,False,0,0.55686,0.60658,0.39342,1,FP
58121,0,0.037545254,54,0,0.184545236,12500,15,0,1,0,2,0,False,0,0.9807899999999999,0.98661,0.01339,0,TN
58122,0,0.298665703,77,0,0.14244791699999998,3839,7,0,1,0,0,0,True,0,0.9686299999999999,0.97909,0.020909999999999998,0,TN
58133,0,0.010361752,37,0,1470.0,0,3,0,2,0,0,0,False,0,0.9839600000000001,0.98959,0.01042,0,TN
58136,1,0.24008282,53,0,0.04429557,10000,3,0,0,0,0,0,False,0,0.98608,0.9910899999999999,0.00891,0,FN
58142,0,0.22121804,48,1,0.269890977,8621,5,0,2,0,2,1,False,0,0.9301299999999999,0.94665,0.053360000000000005,0,TN
58144,0,0.0,78,1,0.0,8000,4,0,0,0,0,1,True,0,0.9598899999999999,0.9715799999999999,0.028419999999999997,0,TN
58148,0,0.006424048000000001,55,1,0.31770717600000004,4500,14,0,2,0,0,1,False,0,0.94899,0.9616399999999999,0.038360000000000005,0,TN
58153,0,0.923698177,56,0,5215.0,0,6,0,1,1,0,1,False,0,0.7418100000000001,0.7901199999999999,0.20988,0,TN
58158,0,0.3862190170000001,46,0,0.905612245,3135,15,0,2,0,2,0,False,0,0.9102399999999999,0.9317,0.0683,0,TN
58159,0,0.419187489,39,0,2.286948177,2083,14,1,2,0,2,1,False,0,0.80858,0.8382299999999999,0.16177,0,TN
58161,0,0.039882562,34,0,2175.0,0,11,0,1,0,0,0,False,0,0.9847299999999999,0.9899899999999999,0.01001,0,TN
58162,0,0.876057034,36,0,0.193414928,5800,6,0,0,0,1,0,False,0,0.89117,0.91201,0.08799,0,TN
58166,0,0.015451113999999997,65,0,1.729459499,6900,14,0,4,0,1,0,False,0,0.9628899999999999,0.9735299999999999,0.02647,0,TN
58170,0,0.0,55,0,1115.0,0,3,0,1,0,0,0,False,0,0.98818,0.99221,0.007790000000000001,0,TN
58176,1,0.5848277,52,1,1959.0,0,22,0,3,0,0,1,False,0,0.8696799999999999,0.89751,0.10249000000000001,0,FN
58177,0,0.062203753,28,0,0.507914468,3600,8,0,1,0,0,0,False,0,0.96806,0.9782200000000001,0.02178,0,TN
58179,0,0.498865851,74,0,0.358268643,4250,7,0,2,0,0,0,True,0,0.9659700000000001,0.9776600000000001,0.022340000000000002,0,TN
58187,0,0.010704623,41,0,2.0,0,6,0,0,0,0,0,False,0,0.97644,0.9837799999999999,0.01622,0,TN
58201,0,0.02991811,86,0,0.090502238,2010,5,0,0,0,0,0,True,0,0.99318,0.9955,0.0045,0,TN
58205,0,0.011760555,51,0,1882.0,0,5,1,2,0,0,1,False,0,0.83673,0.8602799999999999,0.13972,0,TN
58207,0,0.029589439,64,0,0.014048531,3914,4,0,0,0,0,0,False,0,0.9818399999999999,0.9880700000000001,0.01193,0,TN
58209,1,0.9999999,80,0,0.581395349,1160,1,2,0,0,0,2,True,0,0.6271899999999999,0.70127,0.29873,1,TP
58227,0,0.203799655,68,0,567.0,0,4,0,1,0,0,0,False,0,0.98655,0.9920200000000001,0.00799,0,TN
58238,0,0.263084615,29,1,0.262874314,9650,11,0,2,0,0,1,False,0,0.9136,0.93386,0.06614,0,TN
58242,0,0.479279638,64,0,0.413403199,3625,10,0,2,0,0,0,False,0,0.95404,0.9674299999999999,0.03257,0,TN
58244,0,0.14432160800000002,80,0,0.200275767,2900,17,0,0,0,0,0,True,0,0.96396,0.9787100000000001,0.02129,0,TN
58252,0,0.14827097,54,0,0.038708756,7000,5,0,0,0,2,0,False,0,0.9535299999999999,0.97244,0.02756,0,TN
58259,0,0.283056182,72,0,0.234723404,5874,14,0,1,0,0,0,True,0,0.97324,0.9826600000000001,0.01734,0,TN
58261,0,0.1085794,26,0,0.049808429,260,2,0,0,0,0,0,False,0,0.9803,0.9863,0.0137,0,TN
58263,1,0.01557659,80,0,0.364702673,3665,11,0,2,0,1,0,True,0,0.99282,0.99515,0.00485,0,FN
58265,0,0.519356513,48,0,0.205863107,7640,9,0,0,0,0,0,False,0,0.94055,0.95747,0.04253,0,TN
58267,0,0.077646118,59,0,755.0,0,6,0,1,0,0,0,False,0,0.98503,0.9900899999999999,0.009909999999999999,0,TN
58270,0,0.0,33,0,0.522191124,2500,6,0,1,0,0,0,False,0,0.9809399999999999,0.9867600000000001,0.01324,0,TN
58276,0,0.0,42,0,0.8906288840000001,4022,10,0,1,0,1,0,False,0,0.9786,0.98493,0.015069999999999998,0,TN
58277,0,0.380247901,27,0,0.187867451,3741,5,0,1,0,1,0,False,0,0.96316,0.97354,0.02646,0,TN
58280,0,0.019216834,48,0,2.06970286,3600,7,0,2,0,1,0,False,0,0.9684200000000001,0.98229,0.01771,0,TN
58282,0,0.04960812,57,0,1.245573958,1750,21,0,1,0,2,0,False,0,0.97129,0.98177,0.01823,0,TN
58283,0,0.90170275,54,3,0.399264564,5166,9,0,0,0,1,3,False,0,0.63507,0.6732199999999999,0.32678,1,FP
58287,0,0.07951256,57,1,0.35155351,3475,19,0,1,1,0,2,False,0,0.80265,0.83068,0.16932,0,TN
58288,0,0.659567363,40,0,0.642590775,5094,14,0,2,0,2,0,False,0,0.88807,0.9078700000000001,0.09212999999999999,0,TN
58292,0,0.014809658,78,0,341.0,0,6,0,0,0,0,0,True,0,0.9899899999999999,0.99346,0.006540000000000001,0,TN
58294,0,0.9999999,42,0,0.344268573,7833,6,0,1,0,0,0,False,0,0.93915,0.9550299999999999,0.044969999999999996,0,TN
58295,0,0.773310477,60,0,1.112477504,3333,7,0,2,0,0,0,False,0,0.92571,0.9421799999999999,0.05782,0,TN
58307,0,0.05521446,62,0,0.205999077,10834,6,0,1,0,0,0,False,0,0.9875799999999999,0.99221,0.007790000000000001,0,TN
58308,0,0.15790065,51,0,0.219458988,4583,13,0,0,0,1,0,False,0,0.9499,0.96254,0.03746,0,TN
58309,0,0.598677369,54,0,2578.0,0,5,0,2,0,0,0,False,0,0.9512299999999999,0.96483,0.03517,0,TN
58310,0,0.060217501,43,1,0.7122023259999999,10833,9,0,3,0,3,1,False,0,0.90212,0.9342,0.06581000000000001,0,TN
58311,0,0.211759608,62,0,0.204584091,17058,6,0,3,0,0,0,False,0,0.97504,0.9833200000000001,0.01668,0,TN
58324,0,0.257990077,35,0,0.228184991,4583,5,0,1,0,0,0,False,0,0.97757,0.98416,0.01584,0,TN
58347,0,0.144112928,44,0,0.33776368700000003,8200,5,0,2,0,2,0,False,0,0.9844799999999999,0.9894799999999999,0.01052,0,TN
58348,0,0.027883032,65,0,0.44909123,5666,10,0,1,0,0,0,False,0,0.98196,0.98815,0.01185,0,TN
58352,0,0.048967675,33,0,0.333017078,7377,5,0,1,0,0,0,False,0,0.9848600000000001,0.9894700000000001,0.01053,0,TN
58353,0,0.5282744220000001,52,0,0.821950071,2122,6,0,2,0,2,0,False,0,0.9404299999999999,0.9566399999999999,0.04336,0,TN
58361,0,0.990181253,61,0,5292.0,0,11,0,2,0,0,0,False,0,0.9578200000000001,0.9712700000000001,0.028730000000000002,0,TN
58362,0,0.0,53,0,2435.0,0,13,0,1,0,3,0,False,0,0.9873200000000001,0.9920100000000001,0.00799,0,TN
58369,0,0.062777517,84,0,0.154969006,5000,5,0,1,0,0,0,True,0,0.9939399999999999,0.9961399999999999,0.00386,0,TN
58372,1,0.917728652,55,2,1.1302485,3500,13,0,1,1,1,3,False,0,0.56202,0.6102,0.3898,1,TP
58376,0,0.167387215,48,0,1428.0,0,5,0,1,0,3,0,False,0,0.98269,0.9905799999999999,0.00942,0,TN
58378,0,0.0,48,1,0.319665907,2633,4,0,1,1,4,2,False,0,0.80265,0.83068,0.16932,0,TN
58380,0,0.790526292,75,0,0.430345297,5878,7,0,1,0,0,0,True,0,0.93795,0.9577600000000001,0.04224,0,TN
58381,0,0.357354987,53,0,1795.0,0,9,0,2,0,0,0,False,0,0.9808600000000001,0.98969,0.01031,0,TN
58389,0,0.011701878999999998,54,0,0.216166737,7100,7,0,1,0,0,0,False,0,0.9868,0.9920899999999999,0.007909999999999999,0,TN
58399,0,0.0,92,0,0.006174069,5020,8,0,0,0,0,0,True,0,0.98746,0.99179,0.00821,0,TN
58403,0,0.192071703,53,1,0.493394643,13700,10,0,3,0,1,1,False,0,0.89141,0.9219799999999999,0.07802,0,TN
58405,0,0.35360113200000004,38,0,1.5032333919999998,1700,9,0,1,0,0,0,False,0,0.9424100000000001,0.9573799999999999,0.04262,0,TN
58409,0,0.050734989,60,0,0.097978227,4500,6,0,0,0,0,0,False,0,0.98149,0.9876799999999999,0.012320000000000001,0,TN
58412,0,0.013066834,80,0,0.332396126,3200,24,0,0,0,0,0,True,0,0.9765299999999999,0.98654,0.01346,0,TN
58418,0,0.279139285,66,0,2527.0,0,11,0,2,0,0,0,False,0,0.9827600000000001,0.9894200000000001,0.010579999999999999,0,TN
58419,1,1.03187251,58,0,0.266666667,1544,3,1,0,0,0,1,False,0,0.57186,0.62202,0.37798000000000004,1,TP
58424,0,0.064374743,30,0,0.502566874,3700,6,0,1,0,2,0,False,0,0.97941,0.9859100000000001,0.01409,0,TN
58430,0,0.008799609,37,0,0.002172968,2300,6,0,0,0,0,0,False,0,0.97915,0.9855700000000001,0.01444,0,TN
58435,0,0.0,24,0,0.0,2500,1,0,0,0,0,0,False,0,0.96181,0.9768700000000001,0.02313,0,TN
58437,0,0.00270453,85,0,2.0,0,2,0,0,0,0,0,True,0,0.99413,0.9965,0.0035,0,TN
58438,0,0.232469434,37,0,0.624763705,8463,17,0,2,0,0,0,False,0,0.96593,0.97654,0.023459999999999998,0,TN
58439,0,0.580178147,27,1,0.319668033,10000,27,0,1,0,1,1,False,0,0.81452,0.86272,0.13727999999999999,0,TN
58445,0,0.141931107,40,0,0.726378937,6000,15,0,3,0,1,0,False,0,0.94447,0.95973,0.04028,0,TN
58453,0,0.966414062,47,0,4.544982007,2500,9,0,4,0,1,0,False,0,0.8971299999999999,0.9223,0.0777,0,TN
